id,bairro,created_at,descricao,endereco,id.1,ip_address_origin,latitude,longitude,registrou_bo,sexo,tipo_assalto_id,titulo,uri,user_id,valor_prejuizo,Bicicleta,Bolsa ou Mochila,Carteira,Cartão de Crédito,Celular,Computador,DVD,Dinheiro,Documentos,Equipamento de Som,Estepe,MP4 ou Ipod,Móveis,Notebook,Outros,Relógio,Som,Tablet,Tv,time
84784,Pinheiros,2017-09-14 20:08:53.507,Arrombamento de porta-malas para roubo de step.,"R. Conselheiro Pereira Pinto, 154-158 - Pinheiros, São Paulo - SP, 05425-040, Brasil",84784,152.249.58.162,-23.5659861,-46.6996825,True,1,1,Arrombamento de veículo,/denuncias/eLov1V-arrombamento-de-veiculo,11276.0,350.0,,,,,,,,,,,,,,,True,,,,,2017-07-29 23:45:00.000
83482,Sumaré,2017-07-28 17:56:46.485,Fui assaltada a pleno luz do dia em uma praça cheia de pessoas,"Av. Dr. Arnaldo, 1338 - Sumaré, São Paulo - SP, Brasil",83482,191.255.225.20,-23.5512415,-46.6769187,True,0,3,Assalto,/denuncias/V98lya-assalto,,1000.0,,,,,True,,,,,,,,,,,,,,,2017-07-28 13:30:00.000
83582,Vila Ivone,2017-07-31 16:21:10.790,"ESTACIONEI MEU VEÍCULO AIRCROSS LIVE 1.6 16V FLEX NA RUA SOLIDÔNIO LEITE EM FRENTE AO NUMERO 2687,  AS 19:15H, AO RETORNAR PRÓXIMO DAS 22:50H ENCONTROU VEÍCULO SEM AS DUAS RODAS LADO DIREITO. (FURTO DUAS RODAS) ","R. Solidônio Leite, 2687 - Vila Ivone, São Paulo - SP, Brasil",83582,187.11.237.214,-23.5871611,-46.533463399999995,False,1,1,furto das rodas do veiculo ,/denuncias/V98oLa-furto-das-rodas-do-veiculo,,0.0,,,,,,,,,,,,,,,True,,,,,2017-07-28 22:00:00.000
83526,Avenida Angélica,2017-07-29 21:44:18.243,"Dois indivíduos, cada um em uma bicicleta, passaram correndo pela calçada e pegaram o celular da minha mão enquanto em alta velocidade, e prosseguiram o caminho no sentido contrário da avenida higienópolis.","Condomínio Edifício Montparnasse - Av. Angélica, 589 - Higienópolis, São Paulo - SP, Brasil",83526,191.17.188.146,-23.5381014,-46.654653,True,1,1,Fui furtado no ponto de ônibus,/denuncias/e2Bybe-fui-furtado-no-ponto-de-onibus,,2400.0,,,,,True,,,,,,,,,,,,,,,2017-07-28 21:00:00.000
83521,Bela Vista,2017-07-29 18:29:25.822,"Estava com uma pessoa em frente ao metrô Consolação e consultei meu celular, e guardei na mochila. Dez minutos depois percebi que ela havia sido aberta e meu celular roubado.","Av. Paulista, 2100 - Bela Vista, São Paulo - SP, 01310-200, Brasil",83521,201.6.228.201,-23.557879,-46.6595593,True,0,1,Fui furtada à noite,/denuncias/zDQDJa-fui-furtada-a-noite,,1500.0,,,,,True,,,,,,,,,,,,,,,2017-07-28 21:45:00.000
83994,Monteiro Lobato,2017-08-16 14:22:39.157,"Fato ocorrido no novo horizonte, um amigo estava informando o  fato.","Estr. da Pedra Branca, 6565-7239, Monteiro Lobato - SP, 12250-000, Brasil",83994,186.231.93.99,-22.967093300000002,-45.7830644,True,1,6,"Invasão a domicilio , com rendição no portão",/denuncias/VYYg8V-invasao-a-domicilio-com-rendicao-no-portao,,0.0,,,True,True,True,True,True,,True,,,True,,True,,,True,True,True,2017-07-28 21:30:00.000
49299,Iguatemi,2015-06-08 18:54:27.056,"Estava descendo a rua citada, quando se aproximou um homem numa moto, chamou minha atenção e disse 'me dá a bolsa senão te dou um tiro na cara'. Dei a bolsa e ele disse para eu subir a rua de volta. ","Estrada do Iguatemi, 906–956, Iguatemi",49299,,-23.594991349692002,-46.425714800344,True,0,2,Fui assaltada a caminho de casa,/denuncias/aOv2wz-fui-assaltada-a-caminho-de-casa,,900.0,,True,True,,True,,,True,,,,,,,True,,,,,2011-10-13 15:48:00.000
4609,São Paulo,2013-08-17 20:29:41.508,"Saída estação Villa Lobos - Jaguaré por volta das 22h00. Fui abordada por 3 rapazes de calça jeans, moletons e bonés de marca. Não foi assalto a mão armada, porém me empurraram, me arrastaram no chão e me deram 1 chute enquanto estava no chão. Correram em direção ao CEASA. Não havia policiamento próximo.","Avenida Queiroz Filho - Vila Leopoldina, São Paulo, 05319-000, República Federativa do Brasil",4609,189.79.9.33,-23.544029000000002,-46.73261289999999,True,0,3,Fui assaltada a noite por 3 rapazes,/denuncias/aqK6Xe-fui-assaltada-a-noite-por-3-rapazes,,1700.0,,,,,True,,,,,,,,,,,,,,,2012-12-21 22:01:00.000
6510,Santa Cecília,2013-08-20 17:27:35.207,"Crackeiros exigiram meu celular, alegando estar armados, após eu pagar lanche e bebidas para eles no Largo do Arouche","Rua Doutor Frederico Steidel, 117-163 - Santa Cecília, São Paulo, 01225-030, República Federativa do Brasil",6510,177.9.177.84,-23.540408300000003,-46.6475009,True,1,3,Assaltado voltando da festa de fim de ano da firma,/denuncias/ebb6Ae-assaltado-voltando-da-festa-de-fim-de-ano-da-firma,,200.0,,,,,True,,,,,,,,,,,,,,,2012-12-20 02:30:00.000
14449,Campo Grande,2013-12-08 11:49:11.022,"Por volta das 20h30, na rua residencial mencionada, ao descer do onibus para casa, uma mota nova tipo trail,motociclista com capacete escuro,armado, ordenou gritando que deixasse a mochila ao chão que continha celular,pendrive,carteira com documentos.","Rua Domingas Galleteri Blotta, 316-332 - Campo Grande, São Paulo - SP, 04455-360, República Federativa do Brasil",14449,201.1.40.3,-23.683501899999996,-46.67514620000001,True,1,2,"Roubado por motociclista,na volta do trabalho.",/denuncias/z0pElz-roubado-por-motociclista-na-volta-do-trabalho,,320.0,,True,True,True,True,,,,True,,,,,,,,,,,2012-12-19 20:30:00.000
63157,,2016-04-25 02:13:41.080,Em um city prata com adesivo na parte traseira escrito SI.,"Av. Pedro Severino Junior, 245 - Vila Guarani, São Paulo - SP, 04310-060, Brasil",63157,189.100.158.175,-23.6314198,-46.6432731,True,0,3,Fui assaltado passeando,/denuncias/am7Ble-fui-assaltado-passeando,,0.0,,True,True,True,True,,,True,True,,,,,,True,,,True,,2016-04-24 17:00:00.000
63152,,2016-04-25 00:31:22.948,Dois caras chegaram tiraram a chave do volante e exijam dinheiro e celular. Isso correu no banco itau ,"R. Mineira, São Paulo - SP, Brasil",63152,189.121.27.70,-23.6939075,-46.676977,False,1,2,Fui assaltada apos fazer um deposito na agencia itau,/denuncias/eXB64a-fui-assaltada-apos-fazer-um-deposito-na-agencia-itau,,200.0,,,True,,,,,True,,,,,,,,,,,,2016-04-24 17:00:00.000
64786,Vila Primavera,2016-05-30 02:51:07.325,Fui assaltado por um motoqueiro que fingia realizar entrega de pizza ,"R. Barcelos Leite, 236-238, Vila Primavera",64786,,-23.591781484322702,-46.523789428174496,True,1,2,Fui roubado por um motoqueiro,/denuncias/eZ3oMz-fui-roubado-por-um-motoqueiro,,4000.0,,,,,True,,,,,,,,,,,,,,,2016-04-23 20:05:00.000
63166,Consolação,2016-04-25 09:10:25.333,"O ladrão te aborda por trás, em cima da bicicleta e tenta te tomar o celular da mão. Ele é alto, magro, negro e usava um capacete cinza/prateado. Ele tomou o celular da minha mão e seguiu em direção a Al. Min. Rocha de Azevedo, sentido centro e seguindo em direção a Av. 9 de Julho. Em menos de 30 minutos estava com o celular desativado e fora do meu Find My Phone. Foi um iPhone 6S de 64GB. ","Avenida Paulista, 1941, Consolação",63166,,-23.5595200739838,-46.658643006465205,True,0,1,"Fui assaltada a caminho da minha aula de francês, na Aliança Francesa da Al. Ministro Rocha de Azevedo",/denuncias/a4bOde-fui-assaltada-a-caminho-da-minha-aula-de-frances-na-alianca-francesa-da-al-ministro-rocha-de-azevedo,,4.6,,,,,True,,,,,,,,,,,,,,,2016-04-23 09:02:00.000
63089,,2016-04-23 19:39:31.358,"Assalto mão armada voltando do pico do Jaragua, esta manhã 23/04/2016 as 10:00 hs levaram todos meus pertences e a motocicleta BMW GS 1200 Placas FVO 6662","Estr. Cel. José Gladiador, 1139 - Anhanguera, São Paulo - SP, Brasil",63089,189.61.243.176,-23.441979,-46.7960761,False,1,2,Roubo MOTO,/denuncias/VRX4Kz-roubo-moto,10318.0,1.0,,True,True,True,True,,,,True,,,,,,True,,,,,2016-04-23 10:00:00.000
63151,,2016-04-25 00:27:20.380,Arrastao na subida para Nelson Gama....desespero total e nenhuma policia,"R. José Coimbra, 105-213 - Vila Andrade, São Paulo - SP, 05726-110, Brasil",63151,189.33.53.100,-23.623584,-46.7406555,False,1,10,Arrastão,/denuncias/eQQ6Je-arrastao,,3000.0,,,True,True,True,,,True,True,,,,,,,True,,,,2016-04-23 18:00:00.000
63116,,2016-04-24 07:02:30.813,"Dois indivíduos,  19:30, saíram da moita agrediram e roubaram o celular. Segundo os seguranças do parque, é recorrente.","R. Olívia Feder, 1-325;2-326 - Itaim Bibi, São Paulo - SP, Brasil",63116,177.94.97.132,-23.5876374,-46.689368,False,0,2,Roubado dentro do parque e agredido,/denuncias/zEnLMa-roubado-dentro-do-parque-e-agredido,10331.0,1500.0,,,,,True,,,,,,,,,,,,,,,2016-04-23 19:30:00.000
63599,,2016-05-04 02:45:21.739,"Estava com meu namorado indo para o ponto de ônibus  quando vimos um homem estranho sentado, tive uma sensação estranha e falei pra voltar. Quando viramos ele veio atrás e sacou a arma, tirou a mochila do meu namorado, carteira, chaves, tudo. Mais tarde vimos ele na rua Domingos de Abreu, a polícia não foi atrás quando avisamos.
","R. Diogo Botelho, 337 - Jardim Vila Galvao, Guarulhos - SP, Brasil",63599,177.102.101.136,-23.4648914,-46.557244700000005,True,0,3,Assalto a mão armada no ponto,/denuncias/aO0xwV-assalto-a-mao-armada-no-ponto,,0.0,,True,True,True,True,,,True,True,,,,,,True,,,,,2016-04-23 23:00:00.000
63115,,2016-04-24 06:20:32.714,Estava parado no farol da AV Dr Arnaldo no acesso à Reboucas / Faria Lima o indivíduo anunciou o assalto e disse que só queria o dinheiro e que ele estava armado. Entreguei a carteira em seguida o farol abril e eu parti,"Av. Dr. Arnaldo, 1516 - Sumaré, São Paulo - SP, Brasil",63115,191.17.88.154,-23.550203600000003,-46.6782607,False,1,2,Fui assaltado parado no farol da Dr Arnaldo acesso a Reboucas,/denuncias/VPYLJe-fui-assaltado-parado-no-farol-da-dr-arnaldo-acesso-a-reboucas,,30.0,,,True,,,,,,,,,,,,,,,,,2016-04-23 15:00:00.000
73261,Bela Vista,2016-11-07 15:28:14.546,"Sei que a área não é das melhores, mas estava perdida  e precisava me localizar no mapa, quando um idiota passou de bike, me empurrou e pegou o celular da minha mão. A parte mais chocante é que tinha um posto polícial a menos de 100m, e quando fui reclamar eles falaram que eu era a terceira do dia e não devia falar ao telefone ali! ","Praça Franklin Roosevelt, 305 - Bela Vista, São Paulo - SP, Brasil",73261,179.210.43.181,-23.548041100000003,-46.64617020000001,True,0,1,Furto de celular,/denuncias/aMyypa-furto-de-celular,,2.2,,,,,True,,,,,,,,,,,,,,,2016-04-23 19:00:00.000
63124,,2016-04-24 16:41:13.980,"Meu namorado e eu estávamos saindo do Museu Catavento (Aconteceu na ""travessa fazendinha"", a ponte que cruza a Av. do Estado) quando fomos abordados por 2 homens que nos inibiram com facas  e levaram a minha bolsa com todos os meus pertences e o celular e a carteira do meu namorado.","Av. do Estado, 3340 - Canindé, São Paulo - SP, 01025-020, Brasil",63124,191.243.210.206,-23.5450568,-46.630354700000005,True,1,2,Fomos assaltados saindo do Museu Catavento,/denuncias/ajKdnV-fomos-assaltados-saindo-do-museu-catavento,,0.0,,True,True,True,True,,,True,True,,,,,,,,,,,2016-04-23 16:30:00.000
72736,Bela Vista,2016-11-03 00:27:20.960,"Estava saindo da faculdade em direção ao ponto de ônibus e um homem me abordou me abraçando (para fingir que me conhecia), mandou passar o celular e começou a apertar meu braço. Quando ele soltou, algumas pessoas da faculdade viram e foram socorrer, mas ele saiu correndo. 

Rastrei meu telefone pelo GPS mais tarde e ele estava na cracolândia.","Rua Jaceguai, 62-98 - Bela Vista, São Paulo - SP, 01315-010, Brasil",72736,191.251.183.76,-23.5566228,-46.6366804,True,0,2,Fui assaltada saindo da faculdade,/denuncias/ep5wkz-fui-assaltada-saindo-da-faculdade,15447.0,2000.0,,,,,True,,,,,,,,,,,,,,,2016-04-22 22:45:00.000
63237,,2016-04-26 16:33:36.839,"Bicicleta estava presa com cadeado junto a uma banca de jornal, em frente o CCBB, não havia outro lugar para  prender. Quando voltei o cadeado estava cortado.","R. Álvares Penteado, 112 - Sé, São Paulo - SP, Brasil",63237,177.140.211.31,-23.547860500000002,-46.6346079,False,0,1,Furto de bicicleta,/denuncias/aAoQKe-furto-de-bicicleta,9677.0,800.0,True,,,,,,,,,,,,,,,,,,,2016-04-21 22:30:00.000
63639,,2016-05-05 00:12:53.343,Veículo furtado na rua Bento Araújo 129 barro branco zona norte de São Paulo .,"R. Bento Araújo, 59-149 - Barro Branco (Zona Norte), São Paulo - SP, 02345-040, Brasil",63639,187.109.60.115,-23.4686853,-46.6153846,True,1,1,Furto do meu veiculo,/denuncias/Vd2Ojz-furto-do-meu-veiculo,10649.0,40000.0,,True,True,True,,,,True,True,,,,,,True,,,,,2016-04-21 21:00:00.000
63641,,2016-05-05 00:22:33.253,"Cheguei de Minas Gerais, estacionei meu veículo gol track branco na esquina em frente ao condomínio moradas da Cantareira e ao retornar ao local o veículo já havia sido roubado , o BO foi feito no 20 DP mas até hoje nada.","R. Bento Araújo, 59-149 - Barro Branco (Zona Norte), São Paulo - SP, 02345-040, Brasil",63641,187.109.60.115,-23.4686853,-46.6153846,True,1,1,Veículo furtado ,/denuncias/VrXW8z-veiculo-furtado,,0.0,,True,True,True,,,,True,True,,,,,,True,,,,,2016-04-21 21:00:00.000
62957,Vila Andrade,2016-04-21 17:38:56.179,Eu e meu marido estava indo para o trabalho de carro  por volta de 7:20 da manhã cortamos caminho por causa do trânsito veio dois bandidos com pistola um de cada lado pediu pertences e levou tudo saíram correndo para dentro da favela ,"Rua Maria José da Conceição, 628, Vila Andrade",62957,,-23.6345106184123,-46.741600131848294,True,0,2,Fui assaltada indo para o trabalho,/denuncias/am7kne-fui-assaltada-indo-para-o-trabalho,,1.0,,True,True,True,True,,,True,True,,,,,,,,,,,2016-04-21 14:35:00.000
62996,Vila Universitaria,2016-04-22 03:01:53.458,Que odio,"R. Dr. Artur Neiva, 200, Vila Universitaria",62996,,-23.565837482238496,-46.745153479278095,True,1,2,"Fui assaltado por dois homens, em uma moto preta (porte grande) o grupo de jaqueta de couro.
Me levaram mochila com celular, notebook e carteira.",/denuncias/eXBGBa-fui-assaltado-por-dois-homens-em-uma-moto-preta-porte-grande-o-grupo-de-jaqueta-de-couro-me-levaram-mochila-com-celular-notebook-e-carteira,,3500.0,,True,True,,True,,,,,,,,,True,,,,,,2016-04-21 23:00:00.000
64160,,2016-05-16 14:48:46.956,"Fui abordado por 3 homens 2 em uma moto e 1 em outra, levaram a minha moto e o celular.","Av. Professor Luiz Ignácio Anhaia Mello, 9158-9274 - Vila Divina Pastora, São Paulo - SP, 03294-200, Brasil",64160,186.220.152.51,-23.603289,-46.5138929,True,1,2,Fui assaltado e roubaram a moto,/denuncias/zE5DQz-fui-assaltado-e-roubaram-a-moto,,4500.0,,,,,True,,,,,,,,,,True,,,,,2016-04-21 11:00:00.000
63148,,2016-04-25 00:13:16.141,"Dia 21/04/2016 as 21:00 Eu e minha amiga fomos roubadas pela gangue de motos da Sao Remo na Av Sebastiao Eugenio de Camargo. Minha amiga chegou a ser acredita e derrubada no chão por um dos meliantes. Ambos estavam desarmados, sem capacete e com motos sem escapamento.","Av. Sebastião Eugênio de Camargo, 44 - Vila Butantã, São Paulo - SP, 05360-010, Brasil",63148,186.220.67.197,-23.5670125,-46.74387120000001,False,0,10,Furto pela gangue de motos da Sao Remo,/denuncias/aNN6Oa-furto-pela-gangue-de-motos-da-sao-remo,,500.0,,True,True,True,True,,,,True,,,,,,True,,,,,2016-04-21 21:00:00.000
68660,Jardim Colonial,2016-09-04 12:03:29.957,"Eram dois caras em uma 300, e estavam armados. E ainda fui agredida. ","R. Elói Pontes, 54 - Jardim Colonial, São Paulo - SP, Brasil",68660,189.8.10.36,-23.7219555,-46.6891796,False,0,2,Fui assaltado voltando do trabalho ,/denuncias/zERMMa-fui-assaltado-voltando-do-trabalho,,5.4,,True,True,True,True,,,True,True,,,,,,True,,,,,2016-04-21 21:30:00.000
86054,Ipiranga,2017-11-13 01:56:27.969,Estávamos andando a pé e um cara de moto nos abordou pedindo tudo mas saiu quando viu a polícia ,"Rua Clóvis Bueno de Azevedo, 47, Ipiranga",86054,,-23.589155953135,-46.6117363252719,,1,11,Motoquiero,/denuncias/ebK0Lr-motoquiero,,0.0,,,,,,,,,,,,,,,True,,,,,2016-04-20 23:54:00.000
62939,,2016-04-21 14:49:09.431,O celular foi furtado de dentro da bolsa assim que levantei para desver. Perua Jardim Satelite II,"Av. Antônio Barbosa da Silva Sandoval, 421 - Interlagos, São Paulo - SP, Brasil",62939,179.98.32.52,-23.6943251,-46.70371779999999,True,0,1,Celular furtado na van,/denuncias/Vd2JLz-celular-furtado-na-van,10250.0,600.0,,,,,True,,,,,,,,,,,,,,,2016-04-20 18:15:00.000
62964,,2016-04-21 19:13:34.296,"Deixei o carro estacionado na rua Agissê, e quando retornei o veículo não estava mais no local.  Avisamos a polícia e fizemos o boletim de ocorrência em seguida. Conversamos com o zelador de um prédio ao lado, e ele nos disse que TODOS OS DIAS SÃO ROUBADOS vários veículos nesse local, e as autoridades não fazem absolutamente nada! ATENÇÃO CIDADÃO!","Rua Agissê, 173 - Jardim das Bandeiras, São Paulo - SP, 05439-010, Brasil",62964,177.189.58.109,-23.549303899999998,-46.690303799999995,True,0,1,CARRO ROUBADO NA VILA MADALENA,/denuncias/z1Q9Oz-carro-roubado-na-vila-madalena,,25000.0,,,,,,,,,True,,,,,,True,,,,,2016-04-20 23:00:00.000
62949,,2016-04-21 15:51:03.619,"Motoqueiro , vestindo jaqueta Branca com detalhes geométricos coloridos .  Placa , lembro só dos números 8008 . Diz estar armado mas não deu para ver . Muito nervoso ....","Av. Morais Costa, 520 - Vila Industrial, São Paulo - SP, Brasil",62949,186.220.223.160,-23.6071825,-46.5318008,True,0,2,roubando indo para o trabalho,/denuncias/z0YMva-roubando-indo-para-o-trabalho,,0.0,,,,,True,,,,,,,,,,,,,,,2016-04-20 05:45:00.000
62928,Consolação,2016-04-21 03:44:38.982,"Fui assaltada à caminho da faculdade, enquanto dentro de transporte coletivo (linha 8707-10- Terminal Princesa Isabel). Havia dois sujeitos, já dentro do coletivo há algum tempo, os quais na Avenida Consolação, na altura da rua Sergipe, anunciaram o roubo, mostrando armas de fogo presas à cintura e exigiram dos passageiros os seus pertences pessoais. ","R. da Consolação, 1414-1660, Consolação",62928,,-23.586629658763105,-46.60884730517861,True,0,2,Roubo à caminho da faculdade (Mackenzie),/denuncias/e8BJya-roubo-a-caminho-da-faculdade-mackenzie,,200.0,,,True,True,,,,True,True,,,,,,,,,,,2016-04-20 18:20:00.000
63287,,2016-04-27 10:04:50.067,Eu estava voltando do trabalho quando me alertaram que 5 minutos atrás passou um cara de bicicleta e pegou o celular da mulher que estava sentada no ponto final do Center Norte. Ela estava com uma amiga. O rapaz fugiu. ,"Av. Otto Baumgart, 208-306 - Vila Guilherme, São Paulo - SP, Brasil",63287,179.99.252.57,-23.5162162,-46.6162814,False,0,2,Uma pessoa de bicicleta passou e pegou o celular da moça no ponto,/denuncias/a7mR5e-uma-pessoa-de-bicicleta-passou-e-pegou-o-celular-da-moca-no-ponto,,0.0,,,,,True,,,,,,,,,,,,,,,2016-04-20 21:30:00.000
72741,Capão Redondo,2016-11-03 00:44:48.049,"Moto roubada por 3  indivíduos em 2 motos. 
Recuperada 2h após o assalto. ","R. Arroio Butiá, 314 - Capão Redondo, São Paulo - SP, Brasil",72741,189.95.7.88,-23.6602468,-46.774817600000006,True,1,9,Moto roubada,/denuncias/VryNBa-moto-roubada,15449.0,400.0,,,,,,,,,,,,,,,True,,,,,2016-04-20 19:00:00.000
76183,Vila Campestre,2016-12-31 06:15:21.111,"Abriram o portão automático do carro e quebraram a porta do corredor entrando pela porta da cozinha, levaram diversos bens.","Rua Amsterdam, 30-56 - Vila Campestre, São Paulo - SP, 04333-020, Brasil",76183,69.84.114.86,-23.6615288,-46.644609700000004,True,0,6,Invasão de residência ,/denuncias/VdljLV-invasao-de-residencia,,3000.0,,,,,,True,True,,,,,,,,True,,True,,True,2016-04-20 12:00:00.000
76459,Várzea de Baixo,2017-01-10 20:23:43.815,"Estávamos no ponto de ônibus de frente  ao Carrefour da Granja Julieta quando um homem de moto veio pela calçada, armado, e levou o celular de todas que o tinham na mão. O meu estava na bolsa e eu disse que não tinha. Ele foi embora.
(Data aproximada da ocorrência)","Av. das Nações Unidas, 16461 - Várzea de Baixo, São Paulo - SP, 04730-090, Brasil",76459,179.35.11.73,-23.634382000000002,-46.7173674,False,0,2,Motoqueiro armado na marginal,/denuncias/VPOEra-motoqueiro-armado-na-marginal,17301.0,4000.0,,,,,True,,,,,,,,,,,,,,,2016-04-20 21:30:00.000
62931,Jardim Guanhembu,2016-04-21 07:45:17.504,"Estava trabalhando no mercado quando chegou um rapaz com idade entre 18 e anos. Após pegar um biscoito e um iogurte, ele pediu Pão e quando fui atender ele mostrou a arma e anunciou o assalto.","Av. Sérgio Landulfo Furtado, 98, Jardim Guanhembu",62931,,-23.7333454,-46.685287100000004,False,1,2,Assalto no mercado,/denuncias/VlwOXa-assalto-no-mercado,,120.0,,,,,,,,True,,,,,,,,,,,,2016-04-20 09:25:00.000
70581,São Domingos,2016-10-19 15:26:57.315,Assalto de residência com fuga em motocicleta Honda Biz preta,"Rua Adelino Ricciardi, 50–216, São Domingos",70581,,-23.5062839247802,-46.726880927195396,True,1,6,Assalto,/denuncias/aAEmYa-assalto,,5.0,,True,,,True,,,True,,,,,,True,,True,,,,2016-04-19 09:24:00.000
62872,,2016-04-20 00:52:25.674,"Dois homens de capacete em uma moto, um desceu e estava armado, o outro ficou na moto esperando.","Rua C, 99 - Sacomã, São Paulo - SP, Brasil",62872,191.180.62.140,-23.642754,-46.600797799999995,True,1,2,Fui assaltado na rua de casa,/denuncias/e8BNKa-fui-assaltado-na-rua-de-casa,,1000.0,,True,True,,True,,,True,True,,,,,,,,,,,2016-04-19 20:45:00.000
63095,,2016-04-23 22:26:50.504,"Não troque dinheiro em casa de câmbio ou agencia de turismo. Não sabemos se há funcionários ou seguranças envolvidos, mas te seguem até onde for para te roubar. ","Praça da Liberdade, 170-290 - Liberdade, São Paulo - SP, 01503-010, Brasil",63095,187.37.240.250,-23.5554475,-46.635578499999994,False,1,2,Saidinha de Casa de Câmbio,/denuncias/eQQDGe-saidinha-de-casa-de-cambio,,200.0,,True,True,True,True,,,True,True,,,,,,,,,,,2016-04-19 12:00:00.000
62896,,2016-04-20 13:56:51.046,"Estacionei o carro na rua sao carlos do pinhal em horário permitido e fui para a aula. Quando retornei, o vidro estava estourado e porta malas aberto. Levaram o estepe, mochila da empresa e moedeiro contendo aproximadamente 3,00.","R. São Carlos do Pinhal, 787 - Bela Vista, São Paulo - SP, Brasil",62896,200.182.100.242,-23.558283199999998,-46.6562924,True,0,5,Fui roubado voltando da FGV Itapeva,/denuncias/eXBWoa-fui-roubado-voltando-da-fgv-itapeva,,500.0,,True,,,,,,,True,,True,,,,,True,,,,2016-04-19 20:00:00.000
65184,,2016-06-07 13:55:52.877,"Vários adolescentes de bicicleta me assaltaram perto da Avenida Nossa Senhora da Assunção. Levaram minha mochila e meu celular. 
Assaltos são absurdamente comuns nessa região, tome cuidado!","Av. Sebastião Eugênio de Camargo, 150 - Vila Butantã, São Paulo - SP, 05360-010, Brasil",65184,143.107.151.34,-23.568302499999998,-46.7456809,True,1,2,Fui assaltado voltando da faculdade,/denuncias/eLN37a-fui-assaltado-voltando-da-faculdade,11428.0,1000.0,,True,,,True,,,,,,,,,,,,,,,2016-04-19 20:00:00.000
62850,,2016-04-19 16:59:50.297,"Eu e meu esposo fomos abordados no estacionamento do Banco Bradesco na avenida Antártica, bairro de Agua Branca. O assaltante era pardo, forte, estava armado e na porta do estacionamento estava o outro assaltante de moto e camisa rosa. A placa da moto estava tampada. ","Av. Antartica, 608 - Água Branca, São Paulo - SP, 05003-020, Brasil",62850,177.81.29.6,-23.5286068,-46.676049,True,0,8,Fui assaltado no estacionamento do Banco Bradesco,/denuncias/VYPoEa-fui-assaltado-no-estacionamento-do-banco-bradesco,8637.0,4366.0,,,,,,,,True,,,,,,,,,,,,2016-04-19 11:00:00.000
65409,Chácara Santo Antônio,2016-06-13 18:08:58.446,Moto BMW,"R. Américo Brasiliense, 1663 - Chácara Santo Antônio, São Paulo - SP, 04715-005, Brasil",65409,177.113.75.37,-23.631332500000003,-46.7026461,True,1,8,Assalto ,/denuncias/aqXrJz-assalto,,0.0,,,,,,,,True,,,,,,,,,,,,2016-06-13 13:00:00.000
65421,Cambuci,2016-06-14 01:21:07.838,"eu estava voltando do trabalho, de bicicleta. Um homem (+- 25 anos), também de bicicleta, me alcançou, me derrubou da minha bicicleta e levou todos os meus pertences.","Largo Nossa Sra. da Conceição, 63 - Cambuci, São Paulo - SP, 01528-060, Brasil",65421,191.180.112.147,-23.5641227,-46.6290458,False,1,2,assaltado de bicicleta,/denuncias/zDgOoe-assaltado-de-bicicleta,,2000.0,True,True,True,,True,,,True,True,,,,,,,,,,,2016-06-13 22:00:00.000
70592,Jardim Maria Luiza,2016-10-19 18:20:41.332,"Quatro indivíduos armados chegaram e me retiraram do carro, pegaram carteira e smartphone. Só não me levaram junto pois entraram no carro e pensaram em me levar depois. Como uso a trava de criança nas portas tiveram que arrancar com o carro.","Rua Doutor Mario Tavares, 65, Jardim Maria Luiza",70592,,-23.5838367,-46.7542552,True,1,2,Fui assaltado na porta da minha tia,/denuncias/aNgoQV-fui-assaltado-na-porta-da-minha-tia,,4900.0,,,True,,True,,,,,,,,,,True,,,,,2016-06-13 22:15:00.000
66005,Vila Constanca,2016-06-28 16:41:04.120,"Primeiro chegou um na frente falando pra ficar parado, nisso apareceu mais um atrás para que eu não pudesse fugir, então eu levantei os braços e o da frente pegou o celular do meu bolso, junto com o fone de ouvido, em seguida eles falaram pra eu subir a rua, e nisso eles fugiram descendo a rua","Travessa José Maria Chacon, 17, Vila Constanca",66005,,-23.6664446975855,-46.6768339276314,True,1,2,Fui assaltado a caminho de casa,/denuncias/z0WKNe-fui-assaltado-a-caminho-de-casa,,1270.0,,,,,True,,,,,,,,,,,,,,,2016-06-13 13:30:00.000
65999,Jardim Santana,2016-06-28 14:11:27.699,"Voltando de uma procissão, por volta das 20:45, da Paroquia São Jose (Pq. Guarani - CEP: 08235-360) com um carrinhos de mão de pedreiro fui abordado por um elemento que roubou meu celular e R$ 30,00 que estava junto do celular.|Tipo de Abordagem: a pé","R. Jacarandá do Campo, 169 - Jardim Santana, São Paulo - SP, 08050-110, Brasil",65999,187.38.56.141,-23.5133461,-46.4545417,True,1,2,Fui assaltado voltando da igreja,/denuncias/aO4kgV-fui-assaltado-voltando-da-igreja,,950.0,,,True,,True,,,True,,,,,,,,,,,,2016-06-13 20:45:00.000
65424,Vila Gomes Cardim,2016-06-14 01:47:27.149,O vidro da porta dianteira do lado do motorista foi quebrado para furto de estepe,"Rua Itapura, 300 - Vila Gomes Cardim, São Paulo - SP, Brasil",65424,201.13.187.77,-23.5412833,-46.567324400000004,True,1,5,Furto de estepe,/denuncias/ajRrba-furto-de-estepe,,300.0,,,,,,,,,,,,,,,True,,,,,2016-06-13 21:00:00.000
